user_id,user_name,company_name,office_name,group_name,guaranteed_team,team_daily_priority,individual_priority,has_assigned_space,requests_3mo,bookings_3mo,rejected_3mo,unused_bookings_3mo,nudge_offences_3mo,approval_rate_pct,rejection_rate_pct,used_rate_pct,company_id,office_id,Underserved Tier
user-00549,User 00549,Company 097,Office 006,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,57,54,3,3,0,4,18,1,,0097,A
user-00550,User 00550,Company 139,Office 115,Group 087,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,39,28,11,1,0,5,22,2,,0139,A
user-00551,User 00551,Company 063,Office 019,Group 039,FALSE,"["""", """", """", """", """", """", """"]",,No,26,22,4,6,1,18,17,6,,0063,B
user-00552,User 00552,Company 091,Office 003,Group 079,FALSE,"["""", """", """", """", """", """", """"]",,No,36,13,23,3,0,2,15,0,,0091,B
user-00553,User 00553,Company 131,Office 064,Group 001,FALSE,"["""", """", """", """", """", """", """"]",,No,55,17,38,2,0,3,19,0,,0131,A
user-00554,User 00554,Company 101,Office 078,Group 025,FALSE,"["""", """", """", """", """", """", """"]",,No,52,27,25,2,0,5,19,2,,0101,A
user-00555,User 00555,Company 026,Office 011,Group 003,FALSE,"["""", """", """", """", """", """", """"]",,No,31,5,26,4,0,14,14,2,,0026,B
user-00556,User 00556,Company 022,Office 058,Group 084,FALSE,"["""", """", """", """", """", """", """"]",,No,69,39,30,3,0,0,26,4,,0022,A
user-00557,User 00557,Company 009,Office 021,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,34,14,20,5,8,5,11,3,,0009,X
user-00558,User 00558,Company 122,Office 110,Group 080,FALSE,"["""", """", """", """", """", """", """"]",,No,62,18,44,0,0,0,21,3,,0122,A
user-00559,User 00559,Company 030,Office 102,Group 042,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,53,51,2,4,0,6,7,1,,0030,P
user-00560,User 00560,Company 020,Office 114,Group 058,TRUE,"["""", """", """", """", """", """", """"]",,No,51,14,37,5,0,9,17,4,,0020,A
user-00561,User 00561,Company 155,Office 020,Group 073,TRUE,"["""", """", """", """", """", """", """"]",,No,18,6,12,2,0,13,25,0,,0155,C
user-00562,User 00562,Company 167,Office 076,Group 032,FALSE,"["""", """", """", """", """", """", """"]",,No,2,1,1,1,0,0,8,2,,0167,Z
user-00563,User 00563,Company 050,Office 059,Group 014,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,0,12,0,,0050,Z
user-00564,User 00564,Company 048,Office 086,Group 054,FALSE,"["""", """", """", """", """", """", """"]",,No,51,28,23,0,0,7,21,1,,0048,A
user-00565,User 00565,Company 129,Office 021,Group 082,FALSE,"["""", """", """", """", """", """", """"]",,No,5,1,4,1,0,3,15,0,,0129,Z
user-00566,User 00566,Company 095,Office 003,Group 069,FALSE,"["""", """", """", """", """", """", """"]",,No,57,40,17,2,0,2,14,2,,0095,A
user-00567,User 00567,Company 166,Office 052,Group 011,FALSE,"["""", """", """", """", """", """", """"]",,Yes,24,11,13,2,0,11,13,2,,0166,B
user-00568,User 00568,Company 151,Office 052,Group 058,FALSE,"["""", """", """", """", """", """", """"]",,No,58,20,38,3,0,6,26,0,,0151,A
user-00569,User 00569,Company 133,Office 048,Group 036,FALSE,"["""", """", """", """", """", """", """"]",,No,39,38,1,4,1,12,9,1,,0133,M
user-00570,User 00570,Company 098,Office 057,Group 011,FALSE,"["""", """", """", """", """", """", """"]",,No,42,20,22,1,0,0,17,3,,0098,A
user-00571,User 00571,Company 100,Office 089,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,35,15,20,6,0,5,21,0,,0100,B
user-00572,User 00572,Company 001,Office 070,Group 051,FALSE,"["""", """", """", """", """", """", """"]",,No,43,30,13,6,0,18,5,6,,0001,P
user-00573,User 00573,Company 063,Office 043,Group 060,FALSE,"["""", """", """", """", """", """", """"]",,No,27,8,19,7,0,7,11,4,,0063,B
user-00574,User 00574,Company 100,Office 093,Group 040,FALSE,"["""", """", """", """", """", """", """"]",,No,29,20,9,3,0,7,8,6,,0100,B
user-00575,User 00575,Company 105,Office 048,Group 048,FALSE,"["""", """", """", """", """", """", """"]",,No,3,1,2,1,0,14,11,0,,0105,Z
user-00576,User 00576,Company 113,Office 010,Group 013,TRUE,"["""", """", """", """", """", """", """"]",,No,28,28,0,1,0,7,18,0,,0113,B
user-00577,User 00577,Company 021,Office 035,Group 036,FALSE,"["""", """", """", """", """", """", """"]",,No,4,3,1,1,0,7,1,0,,0021,Z
user-00578,User 00578,Company 177,Office 117,Group 061,FALSE,"["""", """", """", """", """", """", """"]",,No,54,30,24,1,0,0,15,2,,0177,A
user-00579,User 00579,Company 174,Office 054,Group 063,TRUE,"["""", """", """", """", """", """", """"]",,No,23,13,10,6,0,9,18,2,,0174,B
user-00580,User 00580,Company 122,Office 021,Group 063,FALSE,"["""", """", """", """", """", """", """"]",,No,36,28,8,5,1,2,6,2,,0122,X
user-00581,User 00581,Company 110,Office 095,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,46,20,26,1,0,6,17,0,,0110,A
user-00582,User 00582,Company 078,Office 085,Group 041,FALSE,"["""", """", """", """", """", """", """"]",,No,0,0,0,0,0,7,8,1,,0078,Z
user-00583,User 00583,Company 021,Office 100,Group 026,FALSE,"["""", """", """", """", """", """", """"]",,No,60,18,42,3,0,15,20,2,,0021,A
user-00584,User 00584,Company 152,Office 117,Group 020,FALSE,"["""", """", """", """", """", """", """"]",,No,51,44,7,1,0,0,25,2,,0152,A
user-00585,User 00585,Company 080,Office 108,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,41,38,3,6,0,1,19,2,,0080,X
user-00586,User 00586,Company 140,Office 041,Group 048,FALSE,"["""", """", """", """", """", """", """"]",,No,7,7,0,2,0,5,9,1,,0140,Z
user-00587,User 00587,Company 146,Office 020,Group 084,FALSE,"["""", """", """", """", """", """", """"]",,No,52,38,14,1,0,5,13,2,,0146,A
user-00588,User 00588,Company 155,Office 048,Group 069,FALSE,"["""", """", """", """", """", """", """"]",,No,8,3,5,1,0,0,1,0,,0155,Z
user-00589,User 00589,Company 101,Office 083,Group 010,FALSE,"["""", """", """", """", """", """", """"]",,No,54,52,2,3,0,8,20,1,,0101,A
user-00590,User 00590,Company 092,Office 024,Group 088,TRUE,"["""", """", """", """", """", """", """"]",,No,48,6,42,0,0,11,14,3,,0092,A
user-00591,User 00591,Company 042,Office 013,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,43,15,28,2,0,10,13,5,,0042,P
user-00592,User 00592,Company 146,Office 052,Group 036,FALSE,"["""", """", """", """", """", """", """"]",,No,3,1,2,0,0,0,11,0,,0146,Z
user-00593,User 00593,Company 025,Office 088,Group 077,FALSE,"["""", """", """", """", """", """", """"]",,No,39,22,17,6,0,13,27,2,,0025,B
user-00594,User 00594,Company 050,Office 067,Group 009,TRUE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,14,14,0,3,0,7,19,3,,0050,C
user-00595,User 00595,Company 045,Office 021,Group 049,FALSE,"["""", """", """", """", """", """", """"]",,No,47,30,17,2,0,0,9,4,,0045,A
user-00596,User 00596,Company 160,Office 029,Group 039,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,32,6,26,4,0,10,17,3,,0160,B
user-00597,User 00597,Company 054,Office 115,Group 058,FALSE,"["""", """", """", """", """", """", """"]",,No,26,1,25,1,0,17,19,0,,0054,C
user-00598,User 00598,Company 052,Office 048,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,46,18,28,4,0,6,22,5,,0052,A
user-00599,User 00599,Company 166,Office 006,Group 012,FALSE,"["""", """", """", """", """", """", """"]",,No,25,13,12,4,0,15,17,0,,0166,B
user-00600,User 00600,Company 016,Office 053,Group 085,FALSE,"["""", """", """", """", """", """", """"]",,No,43,24,19,4,0,8,26,3,,0016,A
user-00601,User 00601,Company 092,Office 079,Group 001,TRUE,"["""", """", """", """", """", """", """"]",,No,3,0,3,0,0,8,3,1,,0092,Z
user-00602,User 00602,Company 061,Office 027,Group 020,FALSE,"["""", """", """", """", """", """", """"]",,No,54,31,23,3,0,10,20,3,,0061,A
user-00603,User 00603,Company 161,Office 010,Group 044,FALSE,"["""", """", """", """", """", """", """"]",,No,4,2,2,1,0,2,7,0,,0161,Z
user-00604,User 00604,Company 180,Office 109,Group 086,FALSE,"["""", """", """", """", """", """", """"]",,No,47,43,4,4,0,0,17,3,,0180,A
user-00605,User 00605,Company 047,Office 003,Group 035,FALSE,"["""", """", """", """", """", """", """"]",,No,1,1,0,0,0,0,12,0,,0047,Z
user-00606,User 00606,Company 097,Office 097,Group 081,TRUE,"["""", """", """", """", """", """", """"]",,No,2,2,0,1,0,3,9,3,,0097,Z
user-00607,User 00607,Company 157,Office 093,Group 065,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,5,13,4,,0157,Z
user-00608,User 00608,Company 033,Office 047,Group 022,TRUE,"["""", """", """", """", """", """", """"]",,No,22,1,21,1,0,5,22,0,,0033,C
user-00609,User 00609,Company 021,Office 036,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,14,11,3,1,0,4,22,2,,0021,C
user-00610,User 00610,Company 029,Office 103,Group 025,FALSE,"["""", """", """", """", """", """", """"]",,Yes,50,45,5,0,0,0,16,0,,0029,A
user-00611,User 00611,Company 132,Office 012,Group 004,FALSE,"["""", """", """", """", """", """", """"]",,No,36,14,22,9,11,0,13,1,,0132,X
user-00612,User 00612,Company 050,Office 009,Group 051,FALSE,"["""", """", """", """", """", """", """"]",,No,41,29,12,4,1,11,16,0,,0050,B
user-00613,User 00613,Company 068,Office 034,Group 087,FALSE,"["""", """", """", """", """", """", """"]",,No,45,27,18,1,0,6,25,2,,0068,A
user-00614,User 00614,Company 089,Office 113,Group 003,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,49,31,18,5,0,22,12,2,,0089,M
user-00615,User 00615,Company 106,Office 106,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,56,49,7,9,0,11,5,3,,0106,M
user-00616,User 00616,Company 044,Office 097,Group 066,TRUE,"["""", """", """", """", """", """", """"]",,No,32,6,26,5,0,5,21,1,,0044,B
user-00617,User 00617,Company 044,Office 080,Group 006,FALSE,"["""", """", """", """", """", """", """"]",,No,30,12,18,1,0,15,20,2,,0044,B
user-00618,User 00618,Company 132,Office 032,Group 085,FALSE,"["""", """", """", """", """", """", """"]",,No,49,4,45,2,0,10,16,4,,0132,A
user-00619,User 00619,Company 025,Office 050,Group 075,FALSE,"["""", """", """", """", """", """", """"]",,No,33,16,17,4,0,13,16,0,,0025,B
user-00620,User 00620,Company 150,Office 018,Group 057,FALSE,"["""", """", """", """", """", """", """"]",,No,2,2,0,0,1,0,7,0,,0150,Z
user-00621,User 00621,Company 063,Office 101,Group 036,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,28,26,2,5,0,15,22,0,,0063,B
user-00622,User 00622,Company 008,Office 007,Group 046,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,53,45,8,1,0,3,14,4,,0008,A
user-00623,User 00623,Company 083,Office 068,Group 065,FALSE,"["""", """", """", """", """", """", """"]",,No,14,3,11,0,0,15,17,0,,0083,C
user-00624,User 00624,Company 096,Office 019,Group 060,FALSE,"["""", """", """", """", """", """", """"]",,No,56,19,37,3,0,7,16,5,,0096,A
user-00625,User 00625,Company 135,Office 062,Group 012,FALSE,"["""", """", """", """", """", """", """"]",,No,42,24,18,7,0,5,16,5,,0135,A
user-00626,User 00626,Company 137,Office 020,Group 010,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,7,9,4,,0137,Z
user-00627,User 00627,Company 109,Office 112,Group 008,FALSE,"["""", """", """", """", """", """", """"]",,No,25,24,1,2,0,7,19,0,,0109,B
user-00628,User 00628,Company 044,Office 096,Group 005,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,44,43,1,12,2,16,13,2,,0044,M
user-00629,User 00629,Company 051,Office 092,Group 001,FALSE,"["""", """", """", """", """", """", """"]",,No,1,1,0,0,0,7,0,2,,0051,Z
user-00630,User 00630,Company 079,Office 035,Group 059,FALSE,"["""", """", """", """", """", """", """"]",,No,2,1,1,0,0,0,9,6,,0079,Z
user-00631,User 00631,Company 175,Office 009,Group 088,FALSE,"["""", """", """", """", """", """", """"]",,No,3,2,1,1,0,6,11,4,,0175,Z
user-00632,User 00632,Company 076,Office 081,Group 090,FALSE,"["""", """", """", """", """", """", """"]",,No,51,34,17,0,0,6,27,7,,0076,A
user-00633,User 00633,Company 043,Office 046,Group 011,FALSE,"["""", """", """", """", """", """", """"]",,No,45,20,25,2,0,14,19,3,,0043,X
user-00634,User 00634,Company 163,Office 072,Group 086,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,35,28,7,3,1,7,17,2,,0163,B
user-00635,User 00635,Company 056,Office 115,Group 005,TRUE,"["""", """", """", """", """", """", """"]",,No,4,1,3,1,0,1,13,2,,0056,Z
user-00636,User 00636,Company 125,Office 003,Group 082,FALSE,"["""", """", """", """", """", """", """"]",,No,4,3,1,1,0,7,7,0,,0125,Z
user-00637,User 00637,Company 115,Office 118,Group 054,FALSE,"["""", """", """", """", """", """", """"]",,No,37,26,11,6,0,18,10,0,,0115,M
user-00638,User 00638,Company 022,Office 091,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,48,2,46,2,0,18,15,1,,0022,P
user-00639,User 00639,Company 085,Office 022,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,55,30,25,1,0,4,25,2,,0085,A
user-00640,User 00640,Company 004,Office 068,Group 008,FALSE,"["""", """", """", """", """", """", """"]",,No,36,31,5,5,0,16,16,1,,0004,M
user-00641,User 00641,Company 112,Office 073,Group 039,FALSE,"["""", """", """", """", """", """", """"]",,No,13,6,7,3,0,0,19,0,,0112,C
user-00642,User 00642,Company 081,Office 041,Group 035,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,0,7,1,,0081,Z
user-00643,User 00643,Company 121,Office 091,Group 054,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,Yes,40,29,11,1,0,6,19,0,,0121,A
user-00644,User 00644,Company 143,Office 027,Group 076,FALSE,"["""", """", """", """", """", """", """"]",,No,44,32,12,2,0,12,10,6,,0143,A
user-00645,User 00645,Company 042,Office 070,Group 089,FALSE,"["""", """", """", """", """", """", """"]",,No,47,46,1,1,0,7,34,0,,0042,A
user-00646,User 00646,Company 157,Office 108,Group 006,FALSE,"["""", """", """", """", """", """", """"]",,No,48,4,44,2,0,2,18,2,,0157,A
user-00647,User 00647,Company 043,Office 011,Group 034,TRUE,"["""", """", """", """", """", """", """"]",,No,48,22,26,3,0,8,19,0,,0043,A
user-00648,User 00648,Company 039,Office 106,Group 069,TRUE,"["""", """", """", """", """", """", """"]",,No,36,31,5,1,0,11,19,0,,0039,B
user-00649,User 00649,Company 026,Office 023,Group 084,TRUE,"["""", """", """", """", """", """", """"]",,No,49,7,42,3,0,9,24,0,,0026,A
user-00650,User 00650,Company 146,Office 038,Group 043,FALSE,"["""", """", """", """", """", """", """"]",,No,36,6,30,4,0,11,13,1,,0146,X
user-00651,User 00651,Company 156,Office 066,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,35,34,1,5,0,11,21,7,,0156,B
user-00652,User 00652,Company 022,Office 044,Group 030,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,48,27,21,8,1,17,14,0,,0022,M
user-00653,User 00653,Company 084,Office 074,Group 069,FALSE,"["""", """", """", """", """", """", """"]",,No,2,1,1,1,0,3,3,0,,0084,Z
user-00654,User 00654,Company 049,Office 047,Group 088,FALSE,"["""", """", """", """", """", """", """"]",,No,27,15,12,4,0,2,20,1,,0049,B
user-00655,User 00655,Company 033,Office 104,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,Yes,33,7,26,2,0,7,16,3,,0033,B
user-00656,User 00656,Company 015,Office 066,Group 052,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,30,29,1,2,0,8,13,5,,0015,B
user-00657,User 00657,Company 039,Office 065,Group 058,FALSE,"["""", """", """", """", """", """", """"]",,No,35,29,6,3,0,7,15,0,,0039,M
user-00658,User 00658,Company 130,Office 113,Group 056,FALSE,"["""", """", """", """", """", """", """"]",,No,8,5,3,0,0,0,0,0,,0130,Z
user-00659,User 00659,Company 077,Office 065,Group 059,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,61,35,26,2,0,17,22,3,,0077,A
user-00660,User 00660,Company 166,Office 041,Group 015,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,1,0,1,0,0,0,6,0,,0166,Z
user-00661,User 00661,Company 104,Office 115,Group 061,FALSE,"["""", """", """", """", """", """", """"]",,No,45,25,20,2,0,8,13,0,,0104,A
user-00662,User 00662,Company 180,Office 047,Group 068,FALSE,"["""", """", """", """", """", """", """"]",,No,43,25,18,5,0,4,19,4,,0180,B
user-00663,User 00663,Company 142,Office 059,Group 089,FALSE,"["""", """", """", """", """", """", """"]",,No,25,12,13,2,0,10,10,5,,0142,B
user-00664,User 00664,Company 023,Office 046,Group 001,FALSE,"["""", """", """", """", """", """", """"]",,No,3,3,0,0,0,4,3,1,,0023,Z
user-00665,User 00665,Company 042,Office 058,Group 051,FALSE,"["""", """", """", """", """", """", """"]",,No,46,36,10,4,0,11,10,0,,0042,M
user-00666,User 00666,Company 145,Office 070,Group 015,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,33,9,24,1,1,16,20,3,,0145,B
user-00667,User 00667,Company 068,Office 109,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,42,18,24,11,0,17,20,0,,0068,M
user-00668,User 00668,Company 140,Office 075,Group 043,FALSE,"["""", """", """", """", """", """", """"]",,No,45,23,22,2,1,8,24,1,,0140,X
user-00669,User 00669,Company 092,Office 002,Group 044,FALSE,"["""", """", """", """", """", """", """"]",,No,40,26,14,2,0,8,8,2,,0092,B
user-00670,User 00670,Company 047,Office 007,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,28,13,15,1,0,7,17,0,,0047,B
user-00671,User 00671,Company 160,Office 005,Group 021,FALSE,"["""", """", """", """", """", """", """"]",,No,54,19,35,2,0,0,17,0,,0160,A
user-00672,User 00672,Company 180,Office 063,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,59,20,39,5,0,7,17,1,,0180,A
user-00673,User 00673,Company 048,Office 092,Group 034,TRUE,"["""", """", """", """", """", """", """"]",,No,30,19,11,3,0,9,20,2,,0048,B
user-00674,User 00674,Company 056,Office 073,Group 042,FALSE,"["""", """", """", """", """", """", """"]",,No,12,0,12,0,0,6,12,1,,0056,C
user-00675,User 00675,Company 014,Office 098,Group 020,FALSE,"["""", """", """", """", """", """", """"]",,No,3,1,2,1,1,7,12,0,,0014,Z
user-00676,User 00676,Company 021,Office 024,Group 067,FALSE,"["""", """", """", """", """", """", """"]",,No,62,14,48,2,0,5,18,5,,0021,A
user-00677,User 00677,Company 145,Office 090,Group 005,FALSE,"["""", """", """", """", """", """", """"]",,No,29,7,22,3,0,0,10,6,,0145,B
user-00678,User 00678,Company 008,Office 106,Group 061,FALSE,"["""", """", """", """", """", """", """"]",,No,59,54,5,4,0,0,11,0,,0008,A
user-00679,User 00679,Company 052,Office 097,Group 014,FALSE,"["""", """", """", """", """", """", """"]",,No,37,26,11,3,0,9,18,3,,0052,A
user-00680,User 00680,Company 070,Office 040,Group 077,FALSE,"["""", """", """", """", """", """", """"]",,No,30,19,11,3,0,9,16,4,,0070,B
user-00681,User 00681,Company 102,Office 028,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,1,1,0,0,0,0,5,3,,0102,Z
user-00682,User 00682,Company 063,Office 003,Group 058,FALSE,"["""", """", """", """", """", """", """"]",,No,64,6,58,4,1,0,18,2,,0063,A
user-00683,User 00683,Company 094,Office 051,Group 083,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,19,17,2,0,0,6,21,0,,0094,C
user-00684,User 00684,Company 082,Office 033,Group 029,FALSE,"["""", """", """", """", """", """", """"]",,No,36,16,20,3,0,13,13,0,,0082,B
user-00685,User 00685,Company 020,Office 059,Group 077,FALSE,"["""", """", """", """", """", """", """"]",,No,3,0,3,0,0,0,12,0,,0020,Z
user-00686,User 00686,Company 093,Office 007,Group 012,FALSE,"["""", """", """", """", """", """", """"]",,No,19,3,16,1,0,5,16,3,,0093,C
user-00687,User 00687,Company 146,Office 041,Group 065,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,29,19,10,5,0,13,19,0,,0146,B
user-00688,User 00688,Company 074,Office 080,Group 044,FALSE,"["""", """", """", """", """", """", """"]",,No,38,38,0,2,0,20,9,3,,0074,P
user-00689,User 00689,Company 098,Office 051,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,52,35,17,1,0,2,15,1,,0098,A
user-00690,User 00690,Company 113,Office 060,Group 051,FALSE,"["""", """", """", """", """", """", """"]",,No,37,22,15,1,0,0,30,1,,0113,A
user-00691,User 00691,Company 137,Office 085,Group 089,FALSE,"["""", """", """", """", """", """", """"]",,No,51,9,42,1,0,11,18,2,,0137,A
user-00692,User 00692,Company 114,Office 104,Group 080,FALSE,"["""", """", """", """", """", """", """"]",,No,51,37,14,2,0,6,18,4,,0114,A
user-00693,User 00693,Company 132,Office 117,Group 090,FALSE,"["""", """", """", """", """", """", """"]",,No,39,6,33,2,0,4,21,3,,0132,A
user-00694,User 00694,Company 040,Office 012,Group 022,FALSE,"["""", """", """", """", """", """", """"]",,No,49,9,40,3,0,0,21,3,,0040,A
user-00695,User 00695,Company 144,Office 095,Group 026,FALSE,"["""", """", """", """", """", """", """"]",,No,47,10,37,1,0,7,20,1,,0144,A
user-00696,User 00696,Company 121,Office 027,Group 016,FALSE,"["""", """", """", """", """", """", """"]",,No,55,31,24,1,0,6,16,3,,0121,A
user-00697,User 00697,Company 135,Office 080,Group 074,FALSE,"["""", """", """", """", """", """", """"]",,No,56,43,13,0,0,9,26,0,,0135,A
user-00698,User 00698,Company 131,Office 059,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,0,0,0,0,0,2,0,0,,0131,Z
user-00699,User 00699,Company 147,Office 094,Group 042,FALSE,"["""", """", """", """", """", """", """"]",,No,31,28,3,2,0,6,21,3,,0147,B
user-00700,User 00700,Company 097,Office 054,Group 068,FALSE,"["""", """", """", """", """", """", """"]",,No,43,30,13,6,0,5,14,0,,0097,B
user-00701,User 00701,Company 044,Office 112,Group 040,TRUE,"["""", """", """", """", """", """", """"]",,No,34,23,11,9,0,15,14,1,,0044,M
user-00702,User 00702,Company 082,Office 013,Group 074,FALSE,"["""", """", """", """", """", """", """"]",,No,2,0,2,0,0,0,4,0,,0082,Z
user-00703,User 00703,Company 099,Office 117,Group 069,FALSE,"["""", """", """", """", """", """", """"]",,No,48,34,14,2,0,9,23,1,,0099,A
user-00704,User 00704,Company 075,Office 093,Group 078,FALSE,"["""", """", """", """", """", """", """"]",,No,39,26,13,7,0,15,19,6,,0075,B
user-00705,User 00705,Company 022,Office 031,Group 035,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,53,16,37,7,1,12,8,0,,0022,M
user-00706,User 00706,Company 014,Office 037,Group 069,FALSE,"["""", """", """", """", """", """", """"]",,No,58,31,27,4,0,6,13,2,,0014,A
user-00707,User 00707,Company 069,Office 022,Group 084,FALSE,"["""", """", """", """", """", """", """"]",,No,23,8,15,2,0,14,20,0,,0069,C
user-00708,User 00708,Company 154,Office 088,Group 057,FALSE,"["""", """", """", """", """", """", """"]",,No,42,33,9,1,0,1,25,1,,0154,A
user-00709,User 00709,Company 099,Office 087,Group 029,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,40,35,5,2,0,5,13,3,,0099,A
user-00710,User 00710,Company 107,Office 028,Group 076,FALSE,"["""", """", """", """", """", """", """"]",,No,44,13,31,8,0,10,17,0,,0107,M
user-00711,User 00711,Company 152,Office 061,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,35,29,6,7,0,11,23,2,,0152,B
user-00712,User 00712,Company 016,Office 027,Group 025,TRUE,"["""", """", """", """", """", """", """"]",,No,5,4,1,0,0,6,1,0,,0016,Z
user-00713,User 00713,Company 125,Office 077,Group 005,FALSE,"["""", """", """", """", """", """", """"]",,No,17,2,15,2,0,4,6,5,,0125,C
user-00714,User 00714,Company 027,Office 056,Group 024,FALSE,"["""", """", """", """", """", """", """"]",,No,50,32,18,1,0,7,25,2,,0027,A
user-00715,User 00715,Company 081,Office 067,Group 065,TRUE,"["""", """", """", """", """", """", """"]",,No,48,40,8,14,0,18,9,0,,0081,M
user-00716,User 00716,Company 016,Office 088,Group 073,FALSE,"["""", """", """", """", """", """", """"]",,No,45,18,27,1,0,5,15,1,,0016,A
user-00717,User 00717,Company 088,Office 051,Group 048,FALSE,"["""", """", """", """", """", """", """"]",,No,40,9,31,4,0,10,15,5,,0088,B
user-00718,User 00718,Company 039,Office 080,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,36,19,17,1,0,8,14,0,,0039,B
user-00719,User 00719,Company 076,Office 039,Group 076,FALSE,"["""", """", """", """", """", """", """"]",,No,49,42,7,1,0,4,25,0,,0076,A
user-00720,User 00720,Company 042,Office 058,Group 001,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,3,1,2,1,0,14,1,0,,0042,Z
user-00721,User 00721,Company 109,Office 036,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,38,12,26,7,0,19,11,3,,0109,M
user-00722,User 00722,Company 004,Office 112,Group 043,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,49,20,29,0,0,3,19,5,,0004,A
user-00723,User 00723,Company 072,Office 026,Group 067,FALSE,"["""", """", """", """", """", """", """"]",,No,51,11,40,7,0,12,9,4,,0072,M
user-00724,User 00724,Company 163,Office 003,Group 031,FALSE,"["""", """", """", """", """", """", """"]",,No,54,25,29,4,1,6,16,2,,0163,X
user-00725,User 00725,Company 114,Office 057,Group 082,FALSE,"["""", """", """", """", """", """", """"]",,No,36,7,29,3,0,11,28,2,,0114,B
user-00726,User 00726,Company 049,Office 064,Group 088,FALSE,"["""", """", """", """", """", """", """"]",,No,53,16,37,5,0,4,25,0,,0049,A
user-00727,User 00727,Company 033,Office 074,Group 040,FALSE,"["""", """", """", """", """", """", """"]",,No,35,17,18,4,0,0,23,3,,0033,A
user-00728,User 00728,Company 143,Office 097,Group 067,FALSE,"["""", """", """", """", """", """", """"]",,No,2,2,0,0,0,1,8,0,,0143,Z
user-00729,User 00729,Company 021,Office 061,Group 016,FALSE,"["""", """", """", """", """", """", """"]",,No,2,2,0,1,0,11,0,0,,0021,Z
user-00730,User 00730,Company 069,Office 046,Group 038,FALSE,"["""", """", """", """", """", """", """"]",,No,53,41,12,2,0,14,23,1,,0069,A
user-00731,User 00731,Company 135,Office 050,Group 007,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,49,7,42,2,1,1,21,3,,0135,A
user-00732,User 00732,Company 039,Office 088,Group 036,FALSE,"["""", """", """", """", """", """", """"]",,No,39,20,19,8,0,17,23,0,,0039,M
